order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Date,product_id,quantity,customer_id,customer_name,address,area,pincode,customer_segment,product_name,category,brand,price,Total_Sale,margin_percentage,feedback_id,rating,feedback_text,feedback_category,sentiment,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,stock_received,damaged_stock,Img,Emoji,Star
5501115321,56818278,29/11/23 13:06,29/11/23 13:19,29/11/23 13:27,Slightly Delayed,230.69,UPI,52271,9458271101,29/11/23,761592,3,56818278,Ekantika Palan,"59/266, Nagar Nagar
Rajpur Sonarpur-625772",Maheshtala,56715,Inactive,iure dicta,Fruits & Vegetables,Kanda-Dhillon,230.69,692.07,25,4472192,4,Tenetur vel ipsa nulla. Ducimus totam cupiditate optio iure eos deleniti.,Product Quality,Neutral,52271,8,3.69,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8584031989,72495869,30/03/23 22:32,30/03/23 22:50,30/03/23 23:07,Significantly Delayed,105.85,Cash,67636,5711963751,30/03/23,548246,1,72495869,Turvi Prabhakar,"H.No. 078
Kibe Street
Ujjain 508804",Malegaon,98248,Regular,vel rerum,Fruits & Vegetables,Arya-Roy,105.85,105.85,25,4880929,2,Voluptatibus magnam nostrum sed laudantium. Ratione aut voluptatum. Officia voluptates debitis.,Product Quality,Negative,67636,17,2.09,Significantly Delayed,Traffic,1,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/zGbrMQ9C/sad.png,__
1229717658,96239161,13/03/23 17:05,13/03/23 17:15,13/03/23 17:18,On Time,5524.1,Cash,41017,4342735745,13/03/23,715324,2,96239161,Ishani Kurian,"61/84
Vora Street, Kozhikode 435604",Berhampore,607659,Regular,quasi sapiente,Grocery & Staples,Mann and Sons,641.34,1282.68,15,5518166,4,Quis quam ex fuga nisi facere. Iste aut necessitatibus sequi. Officia distinctio saepe pariatur.,App Experience,Positive,41017,3,2.59,On Time,Traffic,2,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
2454526825,2645126,21/07/23 19:02,21/07/23 19:14,21/07/23 19:15,On Time,5047.53,Cash,9796,7874829434,21/07/23,407012,2,2645126,Hredhaan Gola,"96/22
Mohan Nagar
Tezpur 999810",Anand,666314,Inactive,quaerat molestiae,Baby Care,Som LLC,813.76,1627.52,30,5541198,4,Quia voluptatem veniam tenetur beatae voluptatibus.,App Experience,Positive,9796,1,0.84,On Time,Traffic,0,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
127953348,42379436,14/03/23 10:29,14/03/23 10:46,14/03/23 10:50,On Time,1729.45,Wallet,45024,6647729694,14/03/23,572853,2,42379436,Utkarsh Thaker,"32/242
Om Road, Bhalswa Jahangir Pur-743416",Thrissur,546791,Inactive,maxime quos,Pharmacy,"Seth, Kapoor and Basu",267.58,535.16,20,1701857,4,Odio neque commodi fugit. Repudiandae exercitationem dignissimos ad deleniti.,App Experience,Positive,45024,4,3.42,On Time,Traffic,0,1,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
820517276,14980274,27/07/23 5:24,27/07/23 5:39,27/07/23 5:35,On Time,2332.25,Cash,4591,5679667489,27/07/23,981939,1,14980274,Gautami Bhattacharyya,"H.No. 50, Bava Marg, Bellary-091137",Jammu,106343,Premium,tempora repellat,Pharmacy,Bawa Group,244,244,20,8319531,4,Similique minus dolorem dolore. Dolores atque officiis doloremque.,Product Quality,Positive,4591,-4,2.63,On Time,,0,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
4574110283,40372654,23/09/23 6:32,23/09/23 6:49,23/09/23 6:48,On Time,3881.29,Card,33892,500596388,23/09/23,869164,1,40372654,Thomas Mand,"16
Pant Ganj, Bihar Sharif-219955",Tenali,910300,Inactive,amet tempore,Dairy & Breakfast,Aggarwal-Verma,477.36,477.36,20,9125414,5,Sunt non illum placeat dicta magni eaque esse. Velit ipsam quibusdam doloribus.,Product Quality,Positive,33892,-1,2.65,On Time,,2,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
4861187240,68068065,19/11/23 1:42,19/11/23 2:01,19/11/23 2:14,Slightly Delayed,3823.47,Wallet,5668,7837465972,19/11/23,451766,1,68068065,Banjeet Jaggi,"H.No. 490
Bhandari Marg, Jamshedpur-316603",Dewas,113522,Regular,libero earum,Baby Care,Rajan and Sons,565.95,565.95,30,5434801,4,Saepe eos soluta sit. Cupiditate distinctio quidem nobis odit nam.,Customer Service,Neutral,5668,13,1.2,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
5526400598,95714829,16/05/23 14:22,16/05/23 14:35,16/05/23 14:37,On Time,2607.55,Card,77104,2819769894,16/05/23,330890,1,95714829,Gagan Dyal,"92
Merchant Road
Bardhaman-278317",Rajahmundry,609547,Inactive,error sapiente,Baby Care,Jhaveri-Biswas,984.22,984.22,30,7899897,5,Voluptates magnam porro nobis atque totam. Distinctio quas magnam unde maiores sed.,Product Quality,Positive,77104,2,3.82,On Time,Traffic,1,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3075742139,78209959,09/08/23 2:21,09/08/23 2:33,09/08/23 2:29,On Time,1502.15,UPI,90287,6013863307,09/08/23,138701,1,78209959,Ayushman Walia,"81/854
Saraf Road, Bhiwandi 148892",Bhubaneswar,714134,Inactive,quam sequi,Pet Care,Setty PLC,813.4,813.4,35,1095701,5,Beatae porro velit animi laboriosam. Explicabo consequatur at asperiores quis sint debitis sit.,Product Quality,Positive,90287,-4,1.4,On Time,,2,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
9008182969,46777714,08/07/23 8:12,08/07/23 8:29,08/07/23 8:32,On Time,3891.67,UPI,51996,2672677245,08/07/23,182481,1,46777714,Ayush Krish,"H.No. 77
Batta Road, Dharmavaram 752965",Allahabad,4674,Premium,quibusdam laudantium,Pharmacy,"Yohannan, Nayak and Tank",400.67,400.67,20,8232881,4,Dolores sit nihil laboriosam molestias.,Delivery,Positive,51996,3,4.47,On Time,Traffic,2,0,https://i.postimg.cc/W3x7FCP9/pharmacy.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
361071213,51979833,14/03/23 18:32,14/03/23 18:43,14/03/23 19:05,Significantly Delayed,3276.68,Cash,92811,2126565653,14/03/23,607426,2,51979833,Jagrati Om,"H.No. 10, Chaudhry Path, Ghaziabad-912226",Dindigul,742176,Premium,eos voluptatum,Grocery & Staples,Agrawal Group,306.67,613.34,15,5368763,2,Fugiat iusto facilis debitis. Perferendis quisquam quod veritatis eius veritatis iusto.,Delivery,Negative,92811,22,2.4,Significantly Delayed,Traffic,0,1,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/zGbrMQ9C/sad.png,__
5053179468,58739885,22/02/23 12:08,22/02/23 12:20,22/02/23 12:29,Slightly Delayed,4286.89,Card,9844,3466214420,22/02/23,93118,2,58739885,Laban Mistry,"55
Karnik Nagar
Bulandshahr-296624",Delhi,168569,Regular,commodi molestias,Personal Care,Loke and Sons,412.44,824.88,35,4771600,3,Omnis tenetur ipsum. Quia ut repellat odio culpa voluptatibus sit.,Delivery,Neutral,9844,9,2.86,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/d02zccny/confused.png,___
1600163907,69889689,15/07/23 11:35,15/07/23 11:52,15/07/23 12:04,Slightly Delayed,3107.06,Cash,89793,4284279199,15/07/23,774587,3,69889689,Banjeet Kota,"70/633
Kumer Path
Phagwara 031798",Vellore,276473,Premium,necessitatibus temporibus,Household Care,Patel Group,101.29,303.87,25,2927858,3,Quos voluptatibus enim totam quo id temporibus. Aliquid laborum amet dignissimos aperiam atque aut.,Customer Service,Neutral,89793,12,2.72,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/d02zccny/confused.png,___
1347066782,5170813,23/10/23 12:03,23/10/23 12:14,23/10/23 12:29,Slightly Delayed,1933.92,Cash,53694,8779423258,23/10/23,277760,2,5170813,Charvi Bhatt,"44, Kibe Chowk, Aizawl 807914",Bahraich,140860,Premium,maiores eveniet,Cold Drinks & Juices,Jha LLC,92.96,185.92,30,2893081,4,Ut nesciunt distinctio quos quisquam ex. Ex at dicta rerum laboriosam natus ullam.,Delivery,Neutral,53694,15,1.9,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
1993338119,93595285,24/07/23 8:34,24/07/23 8:49,24/07/23 8:46,On Time,2085.6,Wallet,36970,1344148201,24/07/23,846682,2,93595285,Vansha Ahuja,"40/237, Chopra Chowk
Kolkata-891139",Chandrapur,653755,New,laudantium a,Fruits & Vegetables,Karan-Balan,611.22,1222.44,25,9056430,4,Voluptas consequatur dolorum commodi ad id suscipit. Laudantium omnis voluptas possimus.,Customer Service,Positive,36970,-3,1.86,On Time,,2,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
4596613736,54558143,29/10/23 6:45,29/10/23 6:55,29/10/23 6:50,On Time,2907.55,Wallet,95642,9478202573,29/10/23,172338,3,54558143,Owen Ratta,"15
Barad Circle, Rourkela 857177",Agartala,543660,Premium,nostrum tempore,Cold Drinks & Juices,Mand-Chand,967.68,2903.04,30,2566842,5,Iure tempora enim quaerat. Praesentium quia sit possimus laudantium.,Delivery,Positive,95642,-5,2.22,On Time,,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
225885841,53012058,22/08/23 9:02,22/08/23 9:21,22/08/23 9:28,Slightly Delayed,3969.48,Card,12916,6942822918,22/08/23,172338,2,53012058,Manan Sunder,"H.No. 608
Vohra Marg
Udupi-486056",Dehradun,586863,Premium,nostrum tempore,Cold Drinks & Juices,Mand-Chand,967.68,1935.36,30,6334081,3,Fugiat esse ad assumenda. Minus id officia rerum neque sit.,Product Quality,Neutral,12916,7,4.83,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/d02zccny/confused.png,___
9787779505,52078819,08/06/23 3:25,08/06/23 3:39,08/06/23 3:37,On Time,1158.37,UPI,30563,2287308454,08/06/23,869164,3,52078819,Lekha Virk,"H.No. 32
Prabhakar Road, Guna-201091",Varanasi,851029,New,amet tempore,Dairy & Breakfast,Aggarwal-Verma,477.36,1432.08,20,2953645,5,Velit corporis at quidem quidem accusantium sint. Soluta ipsam incidunt distinctio sit.,Product Quality,Positive,30563,-2,4.22,On Time,,2,1,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
8722555093,94757876,18/08/23 22:57,18/08/23 23:10,18/08/23 23:11,On Time,1382.02,UPI,23262,5953261753,18/08/23,319394,1,94757876,Sneha Yohannan,"H.No. 50
Buch Zila
Bathinda-854467",Srikakulam,881541,Inactive,quibusdam in,Baby Care,"Taneja, Lata and Koshy",662.78,662.78,30,5267553,5,Quae eaque natus quo neque. Sint consequatur ducimus.,Delivery,Positive,23262,1,2.65,On Time,Traffic,1,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
7937876732,62258880,15/02/23 13:07,15/02/23 13:17,15/02/23 13:23,Slightly Delayed,565.23,Cash,43755,3424513164,15/02/23,884945,1,62258880,Samuel Mukherjee,"60/761
Mohan Circle
Vijayanagaram 286593",Dewas,484464,Premium,itaque fugit,Pet Care,Borah Inc,531.3,531.3,35,7917609,3,Facilis enim totam eaque porro. Quae iusto autem aut officiis ipsa natus.,Delivery,Neutral,43755,6,0.68,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/d02zccny/confused.png,___
6462127297,58691648,02/08/23 21:42,02/08/23 21:52,02/08/23 22:00,Slightly Delayed,3215.72,Wallet,19559,3874635697,02/08/23,793118,1,58691648,Andrew Purohit,"H.No. 01, Kar, Jamalpur-220435",Singrauli,71372,Regular,consequuntur unde,Personal Care,Dash Inc,726.12,726.12,35,8525257,4,Ipsam occaecati necessitatibus quod ut velit eaque. Corrupti fugiat occaecati facere quibusdam.,Customer Service,Neutral,19559,8,2.17,Slightly Delayed,Traffic,2,0,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
7055825450,7184626,16/01/23 19:31,16/01/23 19:45,16/01/23 19:48,On Time,1784.68,Cash,72293,9662918880,16/01/23,812713,3,7184626,Veer Oza,"53
Basak Street
Chandigarh-023373",Mau,481840,Premium,distinctio natus,Cold Drinks & Juices,Lad-Bava,817.61,2452.83,30,710138,5,Esse adipisci accusamus. Suscipit odio vel ut unde quis velit.,Delivery,Positive,72293,3,3.93,On Time,Traffic,0,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3508625020,63151107,12/11/23 7:50,12/11/23 8:08,12/11/23 8:12,On Time,1844.49,Wallet,62144,4065729077,12/11/23,520636,2,63151107,Ishanvi Wadhwa,"380, Wable Zila, Hindupur 310181",Jammu,669051,Regular,accusamus unde,Cold Drinks & Juices,"Khurana, Sheth and D’Alia",870.26,1740.52,30,2560662,5,Nihil quod rem explicabo. Distinctio quasi magni.,Customer Service,Positive,62144,4,2.74,On Time,Traffic,0,0,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
13645072,94154817,24/02/23 19:21,24/02/23 19:40,24/02/23 19:40,On Time,1508.06,UPI,7904,2979944591,24/02/23,483424,1,94154817,Advika Handa,"136
Palla Marg, Silchar 640909",Katni,852684,Premium,eaque deleniti,Pet Care,"Andra, Pillai and Khalsa",605.31,605.31,35,9283021,4,Nisi officia reprehenderit facere unde culpa odio. Accusantium ut ipsa maxime quis.,Delivery,Positive,7904,0,3.31,On Time,,0,1,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
2426259285,37483590,13/07/23 23:57,14/07/23 0:09,14/07/23 0:27,Significantly Delayed,3663.22,Cash,39152,9074480283,13/07/23,29286,3,37483590,Vamakshi Tank,"879, Sridhar Marg, Sikar 341814",Khandwa,331847,Premium,in veritatis,Household Care,Palan-Sachar,566.13,1698.39,25,7468126,3,Odio nemo suscipit quibusdam. Sunt architecto rem.,Product Quality,Negative,39152,18,2.96,Significantly Delayed,Traffic,0,0,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,https://i.postimg.cc/d02zccny/confused.png,___
961117297,72058816,16/06/23 16:19,16/06/23 16:35,16/06/23 16:36,On Time,2518.09,Cash,76449,2318644568,16/06/23,421236,2,72058816,Ijaya Chad,"H.No. 96, Narain Chowk
Gurgaon 414820",Hubli–Dharwad,51790,Inactive,ut eveniet,Fruits & Vegetables,Grewal and Sons,496.54,993.08,25,218895,5,Illo officiis neque modi aliquid autem doloribus unde. Nesciunt et quibusdam est totam.,Delivery,Positive,76449,1,1.32,On Time,Traffic,0,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3633729333,91877389,19/11/23 7:59,19/11/23 8:11,19/11/23 8:11,On Time,3237.3,Wallet,81803,1713433876,19/11/23,571385,1,91877389,Nitara Bains,"H.No. 51, Vyas Road, Darbhanga 457274",Bhiwandi,428602,Regular,nemo delectus,Grocery & Staples,"Choudhury, Comar and Deshpande",569.92,569.92,15,103228,4,Sed temporibus eaque consequuntur ipsa. Aperiam reprehenderit quasi cupiditate pariatur.,Product Quality,Positive,81803,0,0.65,On Time,,2,0,https://i.postimg.cc/jSc7fmbs/grocery.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
5970285552,67926448,09/02/23 7:04,09/02/23 7:23,09/02/23 7:26,On Time,2824.31,Cash,44749,6222712164,09/02/23,880073,3,67926448,Xalak Parsa,"01
Patla Nagar, Kollam-255850",Chennai,484928,New,ullam optio,Cold Drinks & Juices,Divan Inc,777.77,2333.31,30,9795134,4,Ipsam ut consequatur libero praesentium. Commodi recusandae autem accusantium.,Customer Service,Positive,44749,3,4,On Time,Traffic,1,1,https://i.postimg.cc/kXrKPWsd/softdrink.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8142982090,16866989,07/05/23 6:14,07/05/23 6:28,07/05/23 6:32,On Time,2232.94,UPI,10264,1172543185,07/05/23,155719,3,16866989,Kai Ghosh,"192, Kale Path
Gulbarga 306320",Bettiah,792148,Regular,libero quaerat,Baby Care,"Chakrabarti, Chandran and Bhat",428.7,1286.1,30,6446277,5,Quisquam neque sit maxime laudantium delectus. Harum aspernatur voluptas similique laudantium.,Customer Service,Positive,10264,4,4.41,On Time,Traffic,0,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
2188459089,28912000,24/07/23 12:09,24/07/23 12:29,24/07/23 12:33,On Time,2016.47,Cash,56710,1480507569,24/07/23,28011,2,28912000,Neelima Mukhopadhyay,"03/05
Khalsa
Buxar-006949",Gaya,498725,New,dignissimos exercitationem,Pet Care,Rajan-Keer,191.5,383,35,9821490,5,Natus adipisci sed debitis animi ut. Voluptates id voluptatem tenetur quas.,Delivery,Positive,56710,4,1.48,On Time,Traffic,1,0,https://i.postimg.cc/FRMdmQjx/pet-food.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5943639702,62833580,08/03/23 3:53,08/03/23 4:05,08/03/23 4:13,Slightly Delayed,3804.16,UPI,69503,8001667954,08/03/23,293970,1,62833580,Jai Bera,"H.No. 51
Nayak Nagar
Shimoga 980700",Ghaziabad,24290,Premium,ex eveniet,Dairy & Breakfast,Gokhale Ltd,568.33,568.33,20,2971349,4,Quos beatae ipsum minima quo. Vel velit sed corporis quidem soluta asperiores.,Customer Service,Neutral,69503,8,0.62,Slightly Delayed,Traffic,0,0,https://i.postimg.cc/X7wFjX1B/food.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
9296979252,96102096,14/07/23 21:30,14/07/23 21:43,14/07/23 21:47,On Time,3427.54,Wallet,56136,9577659478,14/07/23,580208,3,96102096,Meghana Sawhney,"95
Sharaf Chowk
Tiruvottiyur-074813",Bhimavaram,184499,Regular,doloremque deleniti,Baby Care,Narasimhan LLC,183.29,549.87,30,3674968,5,Rem vero eaque ducimus. Fugit at labore atque odio assumenda.,Delivery,Positive,56136,4,2.38,On Time,Traffic,2,0,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3548526597,67073280,23/08/23 10:14,23/08/23 10:25,23/08/23 10:24,On Time,362.97,Card,22173,7370717880,23/08/23,536619,2,67073280,Alexander Panchal,"232, More Marg, Jabalpur-912990",Loni,26771,New,qui in,Personal Care,Swaminathan-Kumar,32.1,64.2,35,5697658,5,Exercitationem sequi vero voluptatibus. Ipsum temporibus ipsum.,Customer Service,Positive,22173,-1,4.71,On Time,,1,1,https://i.postimg.cc/hvmm7GSw/personal-care.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
3654534982,11403077,26/07/23 6:36,26/07/23 6:52,26/07/23 7:14,Significantly Delayed,2046.36,Wallet,27762,9546889041,26/07/23,175326,3,11403077,Dhriti Chauhan,"62/10, Buch Circle, Nanded-550200",Bijapur,294959,Premium,necessitatibus rem,Fruits & Vegetables,Vig-Choudhury,89.36,268.08,25,5903722,1,Exercitationem atque quas eius amet harum nisi. Harum quod deleniti officia non laboriosam a.,Delivery,Negative,27762,22,4.42,Significantly Delayed,Traffic,2,1,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/15zP0XBY/angry.png,_
3510329057,3057047,03/01/23 22:26,03/01/23 22:42,03/01/23 22:48,Slightly Delayed,1089.57,Wallet,32863,4517474602,03/01/23,319394,1,3057047,Neelima Brar,"H.No. 066, Kapoor Path
Pallavaram-548248",Machilipatnam,488030,New,quibusdam in,Baby Care,"Taneja, Lata and Koshy",662.78,662.78,30,9813409,4,Nisi vero aliquid beatae. Ea aliquam dignissimos officia. Quidem eius rerum.,Delivery,Neutral,32863,6,4.7,Slightly Delayed,Traffic,1,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
8318317710,40747936,20/12/23 3:11,20/12/23 3:31,20/12/23 3:27,On Time,1557.23,Card,30930,7483746229,20/12/23,84626,2,40747936,Alexander Om,"051
Kala Ganj, Morbi 179525",Malegaon,679896,Regular,aperiam quia,Fruits & Vegetables,Saran and Sons,177.21,354.42,25,9472857,5,Ea dolorem in explicabo. Repudiandae dolorum suscipit quis.,Delivery,Positive,30930,-4,1.54,On Time,,2,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
5698208569,29520999,16/12/23 13:02,16/12/23 13:15,16/12/23 13:32,Significantly Delayed,843.43,Cash,14854,7062958893,16/12/23,78511,3,29520999,Ronith Vyas,"173
Apte Path, Hazaribagh-109811",Bidar,164559,Inactive,cum praesentium,Baby Care,Morar-Sidhu,843.43,2530.29,30,9135388,3,Velit odio doloremque perferendis. Voluptatibus amet ab unde quas.,Product Quality,Negative,14854,17,2.26,Significantly Delayed,Traffic,0,1,https://i.postimg.cc/k55tvsJW/feeding.png,https://i.postimg.cc/d02zccny/confused.png,___
8536217803,3946466,19/02/23 14:40,19/02/23 14:56,19/02/23 14:59,On Time,2074.23,Cash,11289,2584947313,19/02/23,761592,1,3946466,Ishanvi Kuruvilla,"H.No. 454, Lal
Bhopal-377105",Nadiad,695771,Inactive,iure dicta,Fruits & Vegetables,Kanda-Dhillon,230.69,230.69,25,688782,4,Rerum soluta quaerat quibusdam. Eum deserunt cumque unde repellat esse. Quis nulla corporis unde.,Delivery,Positive,11289,3,3.26,On Time,Traffic,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
9051489316,84794907,06/02/23 15:07,06/02/23 15:26,06/02/23 15:53,Significantly Delayed,2538.99,UPI,22288,3843410989,06/02/23,404162,1,84794907,Mohini Barman,"89
Korpal Chowk, Kavali 739665",Ramgarh,559757,Regular,eos laudantium,Instant & Frozen Food,Sen and Sons,673.01,673.01,40,4942795,1,Corporis asperiores velit doloribus. Quibusdam eius commodi autem sunt mollitia.,Product Quality,Negative,22288,27,4.54,Significantly Delayed,Traffic,2,0,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/15zP0XBY/angry.png,_
478519822,60777939,06/12/23 19:18,06/12/23 19:33,06/12/23 19:28,On Time,2318.53,Card,34871,5145887625,06/12/23,521107,3,60777939,Anamika Viswanathan,"H.No. 95, Oommen, Morena 190524",Hubli–Dharwad,678060,New,consequatur voluptatibus,Fruits & Vegetables,"Iyengar, Issac and Chaudhary",441.13,1323.39,25,2370684,5,Voluptas ipsam labore aliquid maiores inventore. Consequuntur illum aspernatur.,Product Quality,Positive,34871,-5,2,On Time,,0,0,https://i.postimg.cc/sgsWvyb6/fruits.png,https://i.postimg.cc/XYyRxCCx/star.png,_____
1609344095,38039146,11/08/23 5:59,11/08/23 6:12,11/08/23 6:20,Slightly Delayed,1749.38,UPI,99197,6067325263,11/08/23,336109,2,38039146,Dhriti Menon,"60/974
Manne Nagar
Chapra 818435",Chittoor,32313,New,facilis vitae,Instant & Frozen Food,Minhas-Chakraborty,809.18,1618.36,40,892015,4,Nihil veniam distinctio quae eius dolores. Sit minima tempora ea quibusdam.,Delivery,Neutral,99197,8,3.93,Slightly Delayed,Traffic,0,1,https://i.postimg.cc/1RVwdvpH/ice-cream.png,https://i.postimg.cc/X7XSGhNR/smile.png,____
